# Lecture du graphe construit par run.py — runs/20260925-113438
# plage 2026-09-24 17:37 -> 19:32, fenêtres de 60 s
# fenêtres gardées : 115

queue: food_delivery    run: runs/20260925-113438
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29837896  18:16:00             ts-delivery-service-79c46f4f45-tvmfl               705.565           846.886                 -             0.003         435707904
29837896  18:16:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         409776128
29837897  18:17:00             ts-delivery-service-79c46f4f45-bmgvs               705.896           845.958                 -             0.003         437690368
29837897  18:17:00             ts-delivery-service-79c46f4f45-r5pwb               705.925           707.454                 -             0.003         431341568
29837897  18:17:00             ts-delivery-service-79c46f4f45-tvmfl               705.343           707.534                 -             0.002         435691520
29837897  18:17:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         409776128
29837898  18:18:00             ts-delivery-service-79c46f4f45-bmgvs               705.873           846.627                 -             0.003         437690368
29837898  18:18:00             ts-delivery-service-79c46f4f45-r5pwb               705.887           846.462                 -             0.003         431353856
29837898  18:18:00             ts-delivery-service-79c46f4f45-tvmfl               705.594           709.641                 -             0.002         435642368
29837898  18:18:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         409776128
29837899  18:19:00             ts-delivery-service-79c46f4f45-bmgvs               705.724           846.098                 -             0.003         437710848
29837899  18:19:00             ts-delivery-service-79c46f4f45-r5pwb               705.686           845.539                 -             0.002         431349760
29837899  18:19:00             ts-delivery-service-79c46f4f45-tvmfl               705.805           846.151                 -             0.003         435609600
29837899  18:19:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         409776128
29837900  18:20:00             ts-delivery-service-79c46f4f45-bmgvs               705.774           845.724                 -             0.003         437710848
29837900  18:20:00             ts-delivery-service-79c46f4f45-r5pwb               705.867           707.650                 -             0.003         431386624
29837900  18:20:00             ts-delivery-service-79c46f4f45-tvmfl               705.858           845.924                 -             0.002         435642368
29837900  18:20:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         409776128
